track,document_id,overall_baseline,overall_candidate,overall_delta,nid_baseline,nid_candidate,nid_delta,nid_s_baseline,nid_s_candidate,nid_s_delta,teds_baseline,teds_candidate,teds_delta,teds_s_baseline,teds_s_candidate,teds_s_delta,mhs_baseline,mhs_candidate,mhs_delta,mhs_s_baseline,mhs_s_candidate,mhs_s_delta
default,01030000000083,0.9452537023549406,0.9452537023549406,0.0,0.890507404709881,0.890507404709881,0.0,0.9652042360060514,0.9652042360060514,0.0,1.0,1.0,0.0,1.0,1.0,0.0,,,,,,
default,01030000000084,0.9533083059596434,0.9533083059596434,0.0,0.9066166119192868,0.9066166119192868,0.0,0.9627791563275434,0.9627791563275434,0.0,1.0,1.0,0.0,1.0,1.0,0.0,,,,,,
default,01030000000085,0.8008021390374331,0.8008021390374331,0.0,0.8863636363636364,0.8863636363636364,0.0,0.8863636363636364,0.8863636363636364,0.0,,,,,,,0.7152406417112299,0.7152406417112299,0.0,0.75,0.75,0.0
default,01030000000086,0.6239320704432477,0.6239320704432477,0.0,0.9813035121439805,0.9813035121439805,0.0,0.9813035121439805,0.9813035121439805,0.0,,,,,,,0.26656062874251496,0.26656062874251496,0.0,0.625,0.625,0.0
default,01030000000087,0.9847222222222223,0.9847222222222223,0.0,0.9847222222222223,0.9847222222222223,0.0,0.9847222222222223,0.9847222222222223,0.0,,,,,,,,,,,,
default,01030000000088,0.920331285081513,0.920331285081513,0.0,0.8408352668213456,0.8408352668213456,0.0,0.9921259842519686,0.9921259842519686,0.0,0.9998273033416804,0.9998273033416804,0.0,1.0,1.0,0.0,,,,,,
default,01030000000089,0.9239157069345749,0.9239157069345749,0.0,0.8478314138691497,0.8478314138691497,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,,,,,,
default,01030000000090,0.9241058744191917,0.9241058744191917,0.0,0.848441247002398,0.848441247002398,0.0,1.0,1.0,0.0,0.9997705018359853,0.9997705018359853,0.0,1.0,1.0,0.0,,,,,,
default,01030000000091,0.9288245655059988,0.9290209019427313,0.000196336437,0.9914911424187474,0.9916317991631799,0.000140656744,0.9914911424187474,0.9916317991631799,0.000140656744,,,,,,,0.8661579885932503,0.8664100047222827,0.000252016129,0.875,0.875,0.0
default,01030000000092,0.8937527959137916,0.8937527959137916,0.0,0.9974474291965479,0.9974474291965479,0.0,0.9974474291965479,0.9974474291965479,0.0,,,,,,,0.7900581626310353,0.7900581626310353,0.0,0.8,0.8,0.0
default,01030000000093,0.9972459776779243,0.9972459776779243,0.0,0.9972459776779243,0.9972459776779243,0.0,0.9972459776779243,0.9972459776779243,0.0,,,,,,,,,,,,
default,01030000000094,0.9111111111111111,0.9111111111111111,0.0,0.9111111111111111,0.9111111111111111,0.0,0.9111111111111111,0.9111111111111111,0.0,,,,,,,,,,,,
default,01030000000095,0.9256850905712959,0.9256850905712959,0.0,0.9256850905712959,0.9256850905712959,0.0,0.9256850905712959,0.9256850905712959,0.0,,,,,,,,,,,,
default,01030000000096,0.9517757009345794,0.9517757009345794,0.0,0.9517757009345794,0.9517757009345794,0.0,0.9517757009345794,0.9517757009345794,0.0,,,,,,,,,,,,
default,01030000000097,0.7921061931027594,0.7921061931027594,0.0,0.9461048505634493,0.9461048505634493,0.0,0.9461048505634493,0.9461048505634493,0.0,,,,,,,0.6381075356420696,0.6381075356420696,0.0,0.6666666666666667,0.6666666666666667,0.0
default,01030000000098,0.8355722729715207,0.8355722729715207,0.0,0.8355722729715207,0.8355722729715207,0.0,0.8355722729715207,0.8355722729715207,0.0,,,,,,,,,,,,
default,01030000000099,0.7488471991567758,0.7488471991567758,0.0,0.8847161572052403,0.8847161572052403,0.0,0.8847161572052403,0.8847161572052403,0.0,,,,,,,0.6129782411083111,0.6129782411083111,0.0,0.6666666666666667,0.6666666666666667,0.0
default,01030000000100,0.8126115407495537,0.8126115407495537,0.0,0.8126115407495537,0.8126115407495537,0.0,0.8126115407495537,0.8126115407495537,0.0,,,,,,,,,,,,
default,01030000000101,0.894688009189683,0.894688009189683,0.0,0.994384765625,0.994384765625,0.0,0.994384765625,0.994384765625,0.0,,,,,,,0.7949912527543661,0.7949912527543661,0.0,0.8,0.8,0.0
default,01030000000102,0.9335378323108384,0.9335378323108384,0.0,0.9335378323108384,0.9335378323108384,0.0,0.9335378323108384,0.9335378323108384,0.0,,,,,,,,,,,,
default,01030000000103,0.8333234628900505,0.8333234628900505,0.0,0.9363784665579119,0.9363784665579119,0.0,0.9363784665579119,0.9363784665579119,0.0,,,,,,,0.7302684592221893,0.7302684592221893,0.0,0.8823529411764706,0.8823529411764706,0.0
default,01030000000104,0.9263821763838489,0.9263821763838489,0.0,0.9579746835443038,0.9579746835443038,0.0,0.9579746835443038,0.9579746835443038,0.0,,,,,,,0.8947896692233941,0.8947896692233941,0.0,1.0,1.0,0.0
default,01030000000105,0.9218801672548371,0.9218801672548371,0.0,0.9045079980610761,0.9045079980610761,0.0,0.9045079980610761,0.9045079980610761,0.0,,,,,,,0.9392523364485982,0.9392523364485982,0.0,1.0,1.0,0.0
default,01030000000106,0.8221957040572793,0.8221957040572793,0.0,0.8221957040572793,0.8221957040572793,0.0,0.8221957040572793,0.8221957040572793,0.0,,,,,,,,,,,,
default,01030000000107,0.61491117053532,0.61491117053532,0.0,0.46480231436837033,0.46480231436837033,0.0,0.46480231436837033,0.46480231436837033,0.0,,,,,,,0.7650200267022697,0.7650200267022697,0.0,1.0,1.0,0.0
default,01030000000108,0.7587115638198254,0.7587115638198254,0.0,0.6786171574903971,0.6786171574903971,0.0,0.03597122302158273,0.03597122302158273,0.0,,,,,,,0.8388059701492537,0.8388059701492537,0.0,1.0,1.0,0.0
default,01030000000109,0.8018285193288386,0.8018285193288386,0.0,0.9096267190569745,0.9096267190569745,0.0,0.9096267190569745,0.9096267190569745,0.0,,,,,,,0.6940303196007027,0.6940303196007027,0.0,0.8,0.8,0.0
default,01030000000110,0.25912408759124084,0.2592831079630822,0.000159020372,0.5182481751824817,0.5185662159261644,0.000318040744,0.9785164167004459,0.9789303079416531,0.000413891241,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
default,01030000000111,0.7787893116372294,0.7787893116372294,0.0,0.891465677179963,0.891465677179963,0.0,0.891465677179963,0.891465677179963,0.0,,,,,,,0.6661129460944959,0.6661129460944959,0.0,0.75,0.75,0.0
default,01030000000112,0.9803795432614989,0.9803795432614989,0.0,0.9803795432614989,0.9803795432614989,0.0,0.9803795432614989,0.9803795432614989,0.0,,,,,,,,,,,,
default,01030000000113,0.8538715949853843,0.8538715949853843,0.0,0.96959627845157,0.96959627845157,0.0,0.96959627845157,0.96959627845157,0.0,,,,,,,0.7381469115191986,0.7381469115191986,0.0,0.75,0.75,0.0
default,01030000000114,0.9959183673469387,0.9959183673469387,0.0,0.9959183673469387,0.9959183673469387,0.0,0.9959183673469387,0.9959183673469387,0.0,,,,,,,,,,,,
default,01030000000115,0.9040090972714809,0.9040090972714809,0.0,0.9871447902571042,0.9871447902571042,0.0,0.9871447902571042,0.9871447902571042,0.0,,,,,,,0.8208734042858576,0.8208734042858576,0.0,0.8571428571428572,0.8571428571428572,0.0
default,01030000000116,0.6872791008661825,0.6872791008661825,0.0,0.8093255620316403,0.8093255620316403,0.0,0.8669354838709676,0.8669354838709676,0.0,0.5652326397007248,0.5652326397007248,0.0,0.6346153846153846,0.6346153846153846,0.0,,,,,,
default,01030000000117,0.6959362212171021,0.6959362212171021,0.0,0.8887365775645419,0.8887365775645419,0.0,0.9039209817419934,0.9039209817419934,0.0,0.6428571428571428,0.6428571428571428,0.0,0.7666666666666666,0.7666666666666666,0.0,0.5562149432296213,0.5562149432296213,0.0,0.8333333333333334,0.8333333333333334,0.0
default,01030000000118,0.6221272712424892,0.6221272712424892,0.0,0.8355795148247978,0.8355795148247978,0.0,0.8355795148247978,0.8355795148247978,0.0,,,,,,,0.4086750276601806,0.4086750276601806,0.0,0.6666666666666667,0.6666666666666667,0.0
default,01030000000119,0.8800275928435357,0.8800275928435357,0.0,0.949449125081011,0.949449125081011,0.0,0.9893370421882244,0.9893370421882244,0.0,0.8106060606060606,0.8106060606060606,0.0,0.8181818181818181,0.8181818181818181,0.0,,,,,,
default,01030000000120,0.9497729852440409,0.9497729852440409,0.0,0.8995459704880817,0.8995459704880817,0.0,0.9418221734357849,0.9418221734357849,0.0,1.0,1.0,0.0,1.0,1.0,0.0,,,,,,
default,01030000000121,0.9016651111530676,0.9016651111530676,0.0,0.9558577016204136,0.9558577016204136,0.0,0.9873540856031129,0.9873540856031129,0.0,0.9937888198757764,0.9937888198757764,0.0,1.0,1.0,0.0,0.7553488119630125,0.7553488119630125,0.0,0.8,0.8,0.0
default,01030000000122,0.5142669068109739,0.5142669068109739,0.0,0.8049426301853486,0.8049426301853486,0.0,0.9657606777267914,0.9657606777267914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7378580902475731,0.7378580902475731,0.0,0.8571428571428572,0.8571428571428572,0.0
default,01030000000123,0.9026701682885279,0.9026701682885279,0.0,0.878698224852071,0.878698224852071,0.0,0.878698224852071,0.878698224852071,0.0,,,,,,,0.9266421117249847,0.9266421117249847,0.0,1.0,1.0,0.0
default,01030000000124,0.8957609744309385,0.8957609744309385,0.0,0.9232150875617422,0.9232150875617422,0.0,0.9232150875617422,0.9232150875617422,0.0,,,,,,,0.8683068613001348,0.8683068613001348,0.0,1.0,1.0,0.0
default,01030000000125,0.9993256911665543,0.9993256911665543,0.0,0.9993256911665543,0.9993256911665543,0.0,0.9993256911665543,0.9993256911665543,0.0,,,,,,,,,,,,
default,01030000000126,0.8627543064526135,0.8627543064526135,0.0,0.8973091707852828,0.8973091707852828,0.0,0.8973091707852828,0.8973091707852828,0.0,,,,,,,0.8281994421199442,0.8281994421199442,0.0,1.0,1.0,0.0
default,01030000000127,0.6989237632601877,0.6989237632601877,0.0,0.8248935857918684,0.8248935857918684,0.0,0.0,0.0,0.0,0.572953940728507,0.572953940728507,0.0,0.5895953757225434,0.5895953757225434,0.0,,,,,,
default,01030000000128,0.9337764647956671,0.9337764647956671,0.0,0.8675529295913342,0.8675529295913342,0.0,0.8192552225249773,0.8192552225249773,0.0,1.0,1.0,0.0,1.0,1.0,0.0,,,,,,
default,01030000000129,0.9209457845712921,0.9209457845712921,0.0,0.9209457845712921,0.9209457845712921,0.0,0.9209457845712921,0.9209457845712921,0.0,,,,,,,,,,,,
default,01030000000130,0.5804801693322004,0.5804801693322004,0.0,0.7602417730020147,0.7602417730020147,0.0,0.35245220282626766,0.35245220282626766,0.0,0.40071856566238595,0.40071856566238595,0.0,0.4545454545454546,0.4545454545454546,0.0,,,,,,
default,01030000000131,0.8390745501285347,0.8390745501285347,0.0,0.8390745501285347,0.8390745501285347,0.0,0.8390745501285347,0.8390745501285347,0.0,,,,,,,,,,,,
default,01030000000132,0.8826923076923077,0.88280994089582,0.000117633204,0.8987179487179487,0.8989532151249733,0.000235266407,0.9372075843388328,0.9374692269817824,0.000261642643,0.8666666666666667,0.8666666666666667,0.0,0.8666666666666667,0.8666666666666667,0.0,,,,,,
default,01030000000133,0.9566223028568976,0.9566223028568976,0.0,0.9536009998437744,0.9536009998437744,0.0,0.9536009998437744,0.9536009998437744,0.0,,,,,,,0.959643605870021,0.959643605870021,0.0,1.0,1.0,0.0
default,01030000000134,0.8014077425842132,0.8014077425842132,0.0,0.8014077425842132,0.8014077425842132,0.0,0.8014077425842132,0.8014077425842132,0.0,,,,,,,,,,,,
default,01030000000135,0.9957736877982277,0.9957736877982277,0.0,0.9957736877982277,0.9957736877982277,0.0,0.9957736877982277,0.9957736877982277,0.0,,,,,,,,,,,,
default,01030000000136,0.8313883299798792,0.8313883299798792,0.0,0.8313883299798792,0.8313883299798792,0.0,0.8313883299798792,0.8313883299798792,0.0,,,,,,,,,,,,
default,01030000000137,0.9697222802255168,0.9697222802255168,0.0,0.9697222802255168,0.9697222802255168,0.0,0.9697222802255168,0.9697222802255168,0.0,,,,,,,,,,,,
default,01030000000138,0.9948334224122573,0.9948334224122573,0.0,0.9948334224122573,0.9948334224122573,0.0,0.9948334224122573,0.9948334224122573,0.0,,,,,,,,,,,,
default,01030000000139,0.9520692974013475,0.9520692974013475,0.0,0.9520692974013475,0.9520692974013475,0.0,0.9520692974013475,0.9520692974013475,0.0,,,,,,,,,,,,
default,01030000000140,0.8567188788128607,0.8567188788128607,0.0,0.8567188788128607,0.8567188788128607,0.0,0.8567188788128607,0.8567188788128607,0.0,,,,,,,,,,,,
default,01030000000141,0.01011804384485665,0.01011804384485665,0.0,0.0202360876897133,0.0202360876897133,0.0,0.0202360876897133,0.0202360876897133,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
default,01030000000142,0.9760232628517376,0.9766132714913875,0.00059000864,0.9734748010610079,0.974079528718704,0.000604727658,0.9734748010610079,0.974079528718704,0.000604727658,,,,,,,0.9785717246424672,0.9791470142640711,0.000575289622,1.0,1.0,0.0
default,01030000000143,0.9580521899757275,0.9584487426136977,0.000396552638,0.9727520435967303,0.9733514880373468,0.000599444441,0.9727520435967303,0.9733514880373468,0.000599444441,,,,,,,0.9433523363547248,0.9435459971900486,0.000193660835,1.0,1.0,0.0
default,01030000000144,0.8873785671296978,0.8873785671296978,0.0,0.8922048997772829,0.8922048997772829,0.0,0.8922048997772829,0.8922048997772829,0.0,,,,,,,0.8825522344821126,0.8825522344821126,0.0,1.0,1.0,0.0
default,01030000000145,0.9282217207154384,0.9282217207154384,0.0,0.9059420722603763,0.9059420722603763,0.0,0.9059420722603763,0.9059420722603763,0.0,,,,,,,0.9505013691705004,0.9505013691705004,0.0,1.0,1.0,0.0
default,01030000000146,0.7339405879203339,0.7339405879203339,0.0,0.9333824070666175,0.9333824070666175,0.0,0.9504545454545454,0.9504545454545454,0.0,0.3978260869565218,0.3978260869565218,0.0,0.5217391304347826,0.5217391304347826,0.0,0.8706132697378626,0.8706132697378626,0.0,1.0,1.0,0.0
default,01030000000147,0.5887853717426975,0.5887853717426975,0.0,0.7425169505539937,0.7425169505539937,0.0,0.8961267605633804,0.8961267605633804,0.0,0.7042916008689943,0.7042916008689943,0.0,0.7916666666666666,0.7916666666666666,0.0,0.3195475638051044,0.3195475638051044,0.0,0.8,0.8,0.0
default,01030000000148,0.6008621450547185,0.6008621450547185,0.0,0.8208092485549133,0.8208092485549133,0.0,0.8208092485549133,0.8208092485549133,0.0,,,,,,,0.3809150415545236,0.3809150415545236,0.0,1.0,1.0,0.0
default,01030000000149,0.9647588765235824,0.965042372881356,0.000283496358,0.9295177530471648,0.9300847457627118,0.000566992716,0.8937568455640745,0.8949671772428884,0.001210331679,1.0,1.0,0.0,1.0,1.0,0.0,,,,,,
default,01030000000150,0.7051708805580872,0.7051708805580872,0.0,0.8499308437067774,0.8499308437067774,0.0,0.8541392904073587,0.8541392904073587,0.0,0.5962424035393907,0.5962424035393907,0.0,0.6,0.6,0.0,0.6693393944280934,0.6693393944280934,0.0,0.75,0.75,0.0
default,01030000000151,0.7894110185643081,0.7894110185643081,0.0,0.9845938375350142,0.9845938375350142,0.0,0.9845938375350142,0.9845938375350142,0.0,,,,,,,0.594228199593602,0.594228199593602,0.0,0.8,0.8,0.0
default,01030000000152,0.8958889482114255,0.8961836135575126,0.000294665346,0.8958889482114255,0.8961836135575126,0.000294665346,0.8958889482114255,0.8961836135575126,0.000294665346,,,,,,,,,,,,
default,01030000000153,0.7342293169455605,0.7342293169455605,0.0,0.9197544896567402,0.9197544896567402,0.0,0.9197544896567402,0.9197544896567402,0.0,,,,,,,0.5487041442343809,0.5487041442343809,0.0,0.5714285714285714,0.5714285714285714,0.0
default,01030000000154,0.738625075389364,0.738625075389364,0.0,0.9244332493702772,0.9244332493702772,0.0,0.9244332493702772,0.9244332493702772,0.0,,,,,,,0.5528169014084507,0.5528169014084507,0.0,0.6666666666666667,0.6666666666666667,0.0
default,01030000000155,0.7336427151842972,0.7336427151842972,0.0,0.6413793103448274,0.6413793103448274,0.0,0.06493506493506496,0.06493506493506496,0.0,,,,,,,0.8259061200237671,0.8259061200237671,0.0,1.0,1.0,0.0
default,01030000000156,0.6723765893632554,0.6723765893632554,0.0,0.8219657222805177,0.8219657222805177,0.0,0.8219657222805177,0.8219657222805177,0.0,,,,,,,0.522787456445993,0.522787456445993,0.0,0.6,0.6,0.0
default,01030000000157,0.7515224891777057,0.7515224891777057,0.0,0.694019471488178,0.694019471488178,0.0,0.694019471488178,0.694019471488178,0.0,,,,,,,0.8090255068672335,0.8090255068672335,0.0,1.0,1.0,0.0
default,01030000000158,0.956890681881443,0.956890681881443,0.0,0.9538891476478808,0.9538891476478808,0.0,0.9538891476478808,0.9538891476478808,0.0,,,,,,,0.9598922161150052,0.9598922161150052,0.0,1.0,1.0,0.0
default,01030000000159,0.9946194052934976,0.9946194052934976,0.0,0.9929078014184397,0.9929078014184397,0.0,0.9929078014184397,0.9929078014184397,0.0,,,,,,,0.9963310091685555,0.9963310091685555,0.0,1.0,1.0,0.0
default,01030000000160,0.9915756630265211,0.9915756630265211,0.0,0.9915756630265211,0.9915756630265211,0.0,0.9915756630265211,0.9915756630265211,0.0,,,,,,,,,,,,
default,01030000000161,0.9951721918249115,0.9951721918249115,0.0,0.9951721918249115,0.9951721918249115,0.0,0.9951721918249115,0.9951721918249115,0.0,,,,,,,,,,,,
default,01030000000162,0.9809859154929578,0.9809859154929578,0.0,0.9809859154929578,0.9809859154929578,0.0,0.9809859154929578,0.9809859154929578,0.0,,,,,,,,,,,,
default,01030000000163,0.7554878338101917,0.7554878338101917,0.0,0.8926426426426426,0.8926426426426426,0.0,0.8926426426426426,0.8926426426426426,0.0,,,,,,,0.6183330249777408,0.6183330249777408,0.0,0.7647058823529411,0.7647058823529411,0.0
default,01030000000164,0.9980180576965426,0.9980180576965426,0.0,0.9980180576965426,0.9980180576965426,0.0,0.9980180576965426,0.9980180576965426,0.0,,,,,,,,,,,,
default,01030000000165,0.812920869998511,0.812920869998511,0.0,0.8757340850364106,0.8757340850364106,0.0,0.8711855252497975,0.8711855252497975,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.5630285249591225,0.5630285249591225,0.0,0.6666666666666667,0.6666666666666667,0.0
default,01030000000166,0.747887688005929,0.747887688005929,0.0,0.8986344537815127,0.8986344537815127,0.0,0.8775235531628534,0.8775235531628534,0.0,0.6570303474628988,0.6570303474628988,0.0,0.8181818181818181,0.8181818181818181,0.0,0.6879982627733752,0.6879982627733752,0.0,0.7777777777777778,0.7777777777777778,0.0
default,01030000000167,0.9867537520749166,0.9867537520749166,0.0,0.9828882136574444,0.9828882136574444,0.0,0.9828882136574444,0.9828882136574444,0.0,,,,,,,0.9906192904923886,0.9906192904923886,0.0,1.0,1.0,0.0
default,01030000000168,0.9330010184506476,0.9330010184506476,0.0,0.9268812619910467,0.9268812619910467,0.0,0.9268812619910467,0.9268812619910467,0.0,,,,,,,0.9391207749102486,0.9391207749102486,0.0,1.0,1.0,0.0
default,01030000000169,0.9500912180670036,0.9500912180670036,0.0,0.9512140788594343,0.9512140788594343,0.0,0.9512140788594343,0.9512140788594343,0.0,,,,,,,0.9489683572745727,0.9489683572745727,0.0,1.0,1.0,0.0
default,01030000000170,0.7275013304566225,0.7275013304566225,0.0,0.8295987493486191,0.8295987493486191,0.0,0.8416608022519353,0.8416608022519353,0.0,0.6254039115646259,0.6254039115646259,0.0,0.6428571428571428,0.6428571428571428,0.0,,,,,,
default,01030000000171,0.46250687065511165,0.46250687065511165,0.0,0.7339055793991416,0.7339055793991416,0.0,0.3473208521626856,0.3473208521626856,0.0,,,,,,,0.1911081619110817,0.1911081619110817,0.0,0.2727272727272727,0.2727272727272727,0.0
default,01030000000172,0.7957512724053994,0.7957512724053994,0.0,0.7957512724053994,0.7957512724053994,0.0,0.283888635326335,0.283888635326335,0.0,,,,,,,,,,,,
default,01030000000173,0.9293130246359875,0.9293130246359875,0.0,0.9683445770627919,0.9683445770627919,0.0,0.9683445770627919,0.9683445770627919,0.0,,,,,,,0.8902814722091831,0.8902814722091831,0.0,1.0,1.0,0.0
default,01030000000174,0.9609773483013564,0.9609773483013564,0.0,0.971540726202159,0.971540726202159,0.0,0.971540726202159,0.971540726202159,0.0,,,,,,,0.9504139704005539,0.9504139704005539,0.0,1.0,1.0,0.0
default,01030000000175,0.9849902642345276,0.9849902642345276,0.0,0.9850349185234453,0.9850349185234453,0.0,0.9850349185234453,0.9850349185234453,0.0,,,,,,,0.98494560994561,0.98494560994561,0.0,1.0,1.0,0.0
default,01030000000176,0.9524484347921774,0.9524484347921774,0.0,0.975907484741407,0.975907484741407,0.0,0.975907484741407,0.975907484741407,0.0,,,,,,,0.9289893848429479,0.9289893848429479,0.0,1.0,1.0,0.0
default,01030000000177,0.7670929996385234,0.7670929996385234,0.0,0.7461858529819695,0.7461858529819695,0.0,0.8070009460737937,0.8070009460737937,0.0,,,,,,,0.7880001462950772,0.7880001462950772,0.0,1.0,1.0,0.0
default,01030000000178,0.9735247005537087,0.9735247005537087,0.0,0.9538988860325621,0.9538988860325621,0.0,0.9813542688910697,0.9813542688910697,0.0,0.9984326018808778,0.9984326018808778,0.0,1.0,1.0,0.0,0.9682426137476858,0.9682426137476858,0.0,1.0,1.0,0.0
default,01030000000179,0.9878972161298054,0.9878972161298054,0.0,0.9836829836829837,0.9836829836829837,0.0,0.9836829836829837,0.9836829836829837,0.0,,,,,,,0.9921114485766271,0.9921114485766271,0.0,1.0,1.0,0.0
default,01030000000180,0.846387814768322,0.846387814768322,0.0,0.9084534476042072,0.9084534476042072,0.0,0.9508571428571428,0.9508571428571428,0.0,0.7119047619047618,0.7119047619047618,0.0,0.7272727272727273,0.7272727272727273,0.0,0.918805234795997,0.918805234795997,0.0,1.0,1.0,0.0
default,01030000000181,0.9884046771574873,0.9884046771574873,0.0,0.9803921568627451,0.9803921568627451,0.0,0.9803921568627451,0.9803921568627451,0.0,,,,,,,0.9964171974522293,0.9964171974522293,0.0,1.0,1.0,0.0
default,01030000000182,0.7100006173444746,0.7100006173444746,0.0,0.9018912529550828,0.9018912529550828,0.0,0.3095525997581621,0.3095525997581621,0.0,0.5238095238095238,0.5238095238095238,0.0,0.5238095238095238,0.5238095238095238,0.0,0.7043010752688172,0.7043010752688172,0.0,0.75,0.75,0.0
default,01030000000183,0.4693641640256965,0.4693641640256965,0.0,0.6221374045801527,0.6221374045801527,0.0,0.6221374045801527,0.6221374045801527,0.0,,,,,,,0.3165909234712403,0.3165909234712403,0.0,0.5294117647058824,0.5294117647058824,0.0
default,01030000000184,0.7819141348769936,0.7819141348769936,0.0,0.845940594059406,0.845940594059406,0.0,0.845940594059406,0.845940594059406,0.0,,,,,,,0.7178876756945811,0.7178876756945811,0.0,0.7692307692307692,0.7692307692307692,0.0
default,01030000000185,0.8249692195382621,0.8260125976640014,0.001043378126,0.8391043397968606,0.8405162479834063,0.001411908187,0.8391043397968606,0.8405162479834063,0.001411908187,,,,,,,0.8108340992796635,0.8115089473445964,0.000674848065,0.875,0.875,0.0
default,01030000000186,0.7423886314963588,0.743163668890463,0.000775037394,0.9422353573347663,0.9433709071390229,0.001135549804,0.9422353573347663,0.9433709071390229,0.001135549804,,,,,,,0.5425419056579515,0.5429564306419032,0.000414524984,0.6666666666666667,0.6666666666666667,0.0
default,01030000000187,0.9743643950453643,0.9751461407603422,0.000781745715,0.9840711625982624,0.9853305785123968,0.001259415914,0.994798596830773,0.9962555864234811,0.001456989593,0.9473684210526316,0.9473684210526316,0.0,1.0,1.0,0.0,0.9916536014851985,0.9927394227159986,0.001085821231,1.0,1.0,0.0
default,01030000000188,0.7593779645767323,0.7598029989444509,0.000425034368,0.9346935496827055,0.9354631562048483,0.000769606522,0.9762325139209561,0.9774823657080848,0.001249851787,0.8991026150100484,0.8991026150100484,0.0,1.0,1.0,0.0,0.44433772903744295,0.44484322561845613,0.000505496581,0.6666666666666667,0.6666666666666667,0.0
default,01030000000189,0.7606455509191076,0.7608930605100196,0.000247509591,0.916162489196197,0.9166306695464362,0.00046818035,0.9762406860677632,0.9769598201742062,0.000719134106,0.7722229831529928,0.7722229831529928,0.0,0.9328859060402684,0.9328859060402684,0.0,0.5935511804081333,0.59382552883063,0.000274348422,0.6666666666666667,0.6666666666666667,0.0
default,01030000000190,0.840716753870773,0.8418034331803511,0.00108667931,0.9229134466769706,0.9241605557699731,0.001247109093,0.9462826523777629,0.947973786277919,0.0016911339,0.6349298614675913,0.6349298614675913,0.0,0.9036144578313253,0.9036144578313253,0.0,0.9643069534677573,0.9663198823034889,0.002012928836,1.0,1.0,0.0
default,01030000000191,0.9960428614823202,0.998806008792936,0.002763147311,0.9951764963823723,0.9982513661202187,0.003074869738,0.9951764963823723,0.9982513661202187,0.003074869738,,,,,,,0.9969092265822682,0.9993606514656533,0.002451424883,1.0,1.0,0.0
default,01030000000192,0.9378746075539911,0.9392874109263658,0.001412803372,0.9378746075539911,0.9392874109263658,0.001412803372,0.9378746075539911,0.9392874109263658,0.001412803372,,,,,,,,,,,,
default,01030000000193,0.9913591542136831,0.9941200324412003,0.002760878228,0.9913591542136831,0.9941200324412003,0.002760878228,0.9913591542136831,0.9941200324412003,0.002760878228,,,,,,,,,,,,
default,01030000000194,0.9959091550289181,0.9985931344963421,0.002683979467,0.9959091550289181,0.9985931344963421,0.002683979467,0.9959091550289181,0.9985931344963421,0.002683979467,,,,,,,,,,,,
default,01030000000195,0.9953499102764312,0.9981914121786026,0.002841501902,0.9943349195558578,0.9975152473458324,0.00318032779,0.9943349195558578,0.9975152473458324,0.00318032779,,,,,,,0.9963649009970045,0.9988675770113727,0.002502676014,1.0,1.0,0.0
default,01030000000196,0.9958441923420716,0.999383248568462,0.003539056226,0.99575209672149,0.9990229073933341,0.003270810672,0.99575209672149,0.9990229073933341,0.003270810672,,,,,,,0.9959362879626531,0.9997435897435898,0.003807301781,1.0,1.0,0.0
default,01030000000197,0.9070655771415462,0.9077477121430603,0.000682135002,0.9567827130852341,0.9580335731414868,0.001250860056,0.8991531947652041,0.9008455034588778,0.001692308694,0.7894736842105263,0.7894736842105263,0.0,0.7894736842105263,0.7894736842105263,0.0,0.9749403341288783,0.9757358790771679,0.000795544948,1.0,1.0,0.0
default,01030000000198,0.8946364731773868,0.8946364731773868,0.0,0.8659217877094973,0.8659217877094973,0.0,0.8659217877094973,0.8659217877094973,0.0,,,,,,,0.9233511586452763,0.9233511586452763,0.0,1.0,1.0,0.0
default,01030000000199,0.47879014843961265,0.47879014843961265,0.0,0.7161159811193527,0.7161159811193527,0.0,0.7711552612214864,0.7711552612214864,0.0,,,,,,,0.2414643157598726,0.2414643157598726,0.0,0.5384615384615384,0.5384615384615384,0.0
default,01030000000200,0.6237924658927048,0.6237924658927048,0.0,0.750869957468746,0.750869957468746,0.0,0.6546762589928057,0.6546762589928057,0.0,0.4733821577589541,0.4733821577589541,0.0,0.5333333333333333,0.5333333333333333,0.0,0.6471252824504142,0.6471252824504142,0.0,0.75,0.75,0.0
ocr_true,01030000000001,0.9849431320794326,0.9861242223609357,0.001181090282,0.9918463489762638,0.9923940601231438,0.000547711147,0.9918463489762638,0.9923940601231438,0.000547711147,,,,,,,0.9780399151826014,0.9798543845987274,0.001814469416,1.0,1.0,0.0
ocr_true,01030000000002,0.9865582783525273,0.9871358316158052,0.000577553263,0.9873045078196873,0.9880492737635594,0.000744765944,0.9873045078196873,0.9880492737635594,0.000744765944,,,,,,,0.9858120488853674,0.9862223894680511,0.000410340583,1.0,1.0,0.0
ocr_true,01030000000003,0.9593041866073817,0.9593041866073817,0.0,0.9637325273894976,0.9637325273894976,0.0,0.9637325273894976,0.9637325273894976,0.0,,,,,,,0.954875845825266,0.954875845825266,0.0,1.0,1.0,0.0
